id_transaccion,id_cliente,monto,fecha,id_tienda
760,240,6805.35,2021-10-28,36
761,126,9558.44,11-15-2020,60
762,299,3072.62,29/08/2021,23
763,908,1856.52,01/12/2020,24
764,995,8704.96,09-07-2022,54
765,489,2674.23,"Apr 19, 2021",16
766,685,5367.25,11-17-2022,73
767,954,4493.47,2023-10-12,47
768,282,235.86,02-10-2021,29
769,975,1745.90,02-03-2022,35
770,1194,9489.85,2021-03-01,17
771,1139,2592.71,"May 27, 2023",38
772,1194,5253.59,2022-10-10,76
773,889,1505.48,2021-04-27,40
774,720,1587.45,01-23-2022,23
775,712,1895.20,2020-11-17,6
776,933,8146.33,06-12-2020,75
777,961,4946.45,2023-05-19,71
778,420,9423.09,"Sep 16, 2022",9
779,205,2804.15,2020-03-07,22
780,410,1718.40,2021-12-26,14
781,130,1894.81,"Dec 15, 2022",14
782,603,9124.99,2022-10-08,54
783,74,6694.04,09-09-2020,8
784,194,1146.64,04/10/2022,21
785,194,6442.57,04/12/2020,45
786,526,7803.66,2023-07-16,23
787,66,7218.64,2021-08-24,1
788,281,9217.32,11-21-2021,72
789,471,7398.95,07-14-2023,69
790,388,5501.29,18/04/2020,77
791,594,3917.97,12-29-2021,51
792,195,1987.17,06-28-2022,25
793,135,5843.60,09-11-2023,59
794,1040,6450.78,2021-11-22,59
795,696,6678.67,2023-04-06,20
796,945,3730.50,2021-04-07,6
797,589,1314.30,2023-09-11,24
798,1142,5419.86,11-24-2023,7
799,333,4190.41,2021-08-09,43
800,1043,4565.87,2023-06-21,15
801,432,3508.44,22/01/2023,49
802,270,8927.35,09-25-2021,16
803,1191,6179.87,12-16-2020,18
804,750,2137.83,04-23-2023,4
805,747,6762.14,2023-11-26,2
806,988,4477.86,"Dec 12, 2022",39
807,824,7001.04,2020-07-15,30
808,640,388.90,"Oct 10, 2020",65
809,975,3017.62,10-25-2021,69
810,718,2582.05,2023-07-23,13
811,841,8539.54,2021-12-01,69
812,354,6208.76,24/09/2023,48
813,859,3056.76,"Oct 09, 2021",56
814,634,321.56,27/12/2021,45
815,1031,7653.85,2020-09-30,6
816,788,2299.40,14/11/2023,55
817,142,6034.29,2023-12-08,4
818,1151,6828.65,2022-02-08,41
819,1040,4931.34,2020-09-30,79
820,267,1713.33,2022-12-23,50
821,1064,3859.47,27/07/2023,22
822,1196,7126.01,16/12/2023,41
823,844,223.00,01-19-2023,51
824,943,8165.88,09-23-2023,10
825,973,3349.59,"Mar 25, 2023",62
826,614,8746.62,2021-12-03,75
827,411,3069.90,2021-04-24,70
828,323,8355.99,07-28-2021,58
829,1010,8385.44,08/02/2022,6
830,982,4117.55,12-29-2022,56
831,875,5036.55,"Mar 06, 2022",4
832,954,7413.88,2023-06-04,78
833,1194,4700.01,01/05/2023,3
834,784,3383.26,2023-07-02,74
835,807,5819.66,2023-01-11,41
836,1015,6367.12,06/06/2022,6
837,177,7844.79,2022-03-30,71
838,393,2209.96,2020-02-08,72
839,463,9369.83,14/12/2020,8
840,590,9164.35,10-20-2021,45
841,886,8505.20,2021-06-20,12
842,1177,8670.05,02-28-2021,67
843,1163,3521.07,07-03-2022,74
844,886,2997.80,03/02/2021,17
845,749,456.65,2020-11-03,69
846,245,2336.34,11-22-2022,77
847,157,4469.69,08-18-2020,58
848,483,5991.99,18/12/2021,9
849,157,2928.49,2023-12-01,63
850,767,4959.96,2022-03-30,38
851,335,924.03,05-10-2022,46
852,200,3031.43,"Jun 14, 2021",69
853,56,1740.57,2020-04-26,3
854,688,650.95,2021-09-19,51
855,191,7516.84,09/03/2020,29
856,187,2661.77,2023-12-30,48
857,1093,7803.56,30/03/2020,12
858,147,612.32,26/09/2021,65
859,918,7468.04,"Sep 28, 2021",44
860,573,5867.63,"Jul 10, 2020",52
861,268,7167.88,2021-08-28,41
862,380,6225.79,2021-12-16,76
863,361,1883.09,"Apr 05, 2023",36
864,447,9468.89,"Nov 16, 2020",7
865,66,8729.00,2022-01-06,50
866,936,178.67,2022-02-20,17
867,920,3987.12,01-16-2021,56
868,458,4865.23,25/07/2022,28
869,12,4493.61,2022-12-14,14
870,206,291.46,03-07-2020,55
871,315,7110.64,08-25-2022,21
872,649,8285.96,2020-10-15,11
873,576,7525.53,11-17-2021,28
874,264,8027.05,21/06/2023,35
875,262,670.59,20/03/2020,50
876,434,9065.51,08-30-2022,74
877,73,2506.01,04-26-2022,43
878,73,4673.14,09/10/2020,38
879,98,3787.82,2021-06-29,28
880,658,6322.98,2022-01-09,1
881,159,2261.76,28/04/2023,53
882,321,9522.96,07/04/2023,65
883,124,3221.37,2021-09-03,78
884,305,3304.51,2022-12-08,79
885,276,3738.20,2021-11-17,68
886,765,7374.19,"Aug 20, 2021",7
887,35,8833.98,2022-09-17,15
888,743,5620.97,11-13-2023,38
889,137,2139.58,12-18-2020,7
890,1003,3081.59,2020-03-09,32
891,1113,5694.37,03-03-2023,64
892,812,7338.74,05-15-2021,59
893,14,3629.91,01-18-2020,64
894,78,577.77,06/06/2022,35
895,661,1783.81,2023-03-20,72
896,261,7690.77,2020-01-13,70
897,668,1207.80,2021-01-25,4
898,244,8621.60,2023-04-19,11
899,640,2176.26,2023-12-29,35
900,1157,9192.12,04/03/2021,42
901,1062,6462.44,2023-08-27,21
902,614,7344.30,26/01/2023,59
903,304,9543.13,"Jul 11, 2022",16
904,294,4786.20,25/12/2023,59
905,996,5382.33,"Dec 08, 2023",57
906,686,1183.24,11-15-2020,75
907,731,614.13,2020-07-17,57
908,852,4840.59,11-01-2020,55
909,1109,8812.06,11-28-2021,66
910,234,6039.50,2023-07-17,4
911,782,8409.41,01-09-2021,1
912,363,873.09,2022-07-14,21
913,273,5820.62,27/12/2020,71
914,424,5051.72,16/05/2021,3
915,861,8425.19,2022-06-17,4
916,567,8371.27,03/01/2020,65
917,1097,2996.92,25/04/2021,14
918,1123,5945.36,2023-04-18,79
919,735,5444.45,2022-08-12,18
920,523,8479.05,05-01-2022,60
921,748,2267.19,04-06-2020,80
922,555,8153.69,04-29-2023,51
923,350,1873.27,23/03/2022,1
924,690,2910.15,2023-06-19,72
925,856,5582.14,12-22-2022,6
926,191,3747.62,05-08-2021,47
927,264,1659.97,2022-04-17,64
928,640,8372.31,16/12/2022,75
929,681,1706.25,2021-06-03,74
930,886,7578.06,2020-02-24,71
931,137,7148.09,25/08/2021,11
932,405,427.30,"Apr 14, 2020",10
933,593,6959.13,2021-09-18,12
934,434,2572.97,08-30-2020,53
935,287,7159.28,19/10/2022,35
936,360,651.77,"May 16, 2020",38
937,1057,3167.60,2022-03-26,15
938,891,5612.15,16/11/2022,42
939,119,5069.01,2022-10-17,53
940,432,5258.53,2022-03-02,33
941,554,1018.79,22/05/2022,56
942,944,4453.63,30/08/2023,80
943,122,1687.45,09-18-2020,20
944,1183,4900.69,28/09/2021,54
945,1080,7088.18,2022-03-23,75
946,741,5573.04,19/05/2021,26
947,5,7385.85,09-13-2020,29
948,179,214.54,2021-05-16,32
949,1111,1548.18,2020-11-21,23
950,1104,795.51,09-10-2020,60
951,19,3343.92,05/10/2020,12
952,851,4073.91,30/11/2021,37
953,867,1755.51,07-05-2020,8
954,537,3579.71,30/12/2020,43
955,890,3636.47,06-13-2023,47
956,82,7492.31,04-25-2023,2
957,573,1296.10,2022-02-06,22
958,378,6906.18,10-03-2021,39
959,1095,1168.94,2022-08-26,25
960,941,8417.89,2022-12-13,5
961,293,7549.51,2022-10-04,42
962,1012,5720.12,07-02-2021,11
963,218,9344.09,2020-07-19,61
964,615,8225.00,2023-03-11,12
965,189,1084.58,19/05/2023,32
966,1084,5015.18,21/09/2021,60
967,851,5604.12,11-29-2022,34
968,245,9078.65,2023-04-05,62
969,389,5677.70,2023-12-13,11
970,1079,5193.00,2023-04-14,79
971,929,6840.76,2023-03-09,27
972,916,8960.67,2022-06-14,38
973,556,5288.57,05-17-2023,46
974,880,6174.99,2021-12-18,23
975,176,740.42,2020-08-29,38
976,266,2012.07,2023-02-23,55
977,27,3849.51,15/06/2023,31
978,604,7469.43,2021-09-23,21
979,801,8649.55,2021-03-03,67
980,805,5055.02,09-14-2020,76
981,166,7244.53,18/05/2023,30
982,1079,170.67,2021-10-17,24
983,634,2128.31,"Nov 10, 2021",18
984,1098,6412.38,"Feb 11, 2021",25
985,851,5462.41,"May 21, 2020",73
986,424,7849.76,2020-12-19,62
987,1059,2413.63,2021-12-24,63
988,780,773.91,05-23-2022,23
989,909,281.12,08-01-2020,71
990,600,1275.28,08-17-2020,33
991,312,5013.86,01/03/2022,58
992,440,9437.45,2023-08-27,23
993,124,8290.49,2021-07-15,69
994,288,5092.23,2023-05-04,74
995,506,8423.47,"Sep 09, 2020",8
996,308,5429.44,2020-10-24,47
997,1198,6157.52,2020-06-29,1
998,1101,2979.41,12-02-2023,24
999,230,6615.81,31/05/2020,78
1000,1051,8902.64,10-13-2021,68
1001,319,4554.12,2021-03-21,28
1002,604,6083.92,09-25-2021,73
1003,679,9449.09,11-09-2020,71
1004,1089,4339.60,2020-07-23,60
1005,1186,9341.38,2021-09-29,35
1006,1191,1940.82,05-07-2020,54
1007,1109,7089.03,2022-11-24,32
1008,822,9540.70,09-03-2022,25
1009,790,4097.67,2021-02-03,70
1010,984,5768.29,01-11-2020,69
1011,1120,7641.77,2023-10-28,61
1012,725,3823.24,2023-03-18,13
1013,37,5300.05,04-28-2023,32
1014,386,1505.11,2020-09-07,46
1015,1043,6910.80,08-21-2022,40
1016,81,7624.68,2020-09-05,20
1017,623,3380.71,2020-11-19,20
1018,822,487.87,2021-10-07,31
1019,233,5759.23,06-15-2023,78
1020,569,3068.77,11-07-2022,61
1021,1091,554.87,05-20-2021,74
1022,727,2962.07,05/10/2020,38
1023,1106,5236.73,04-14-2021,17
1024,338,6716.84,06-10-2021,80
1025,329,3330.57,2021-12-15,34
1026,156,4319.01,24/04/2021,25
1027,197,927.38,05-12-2022,13
1028,517,4084.38,"May 05, 2020",18
1029,235,7169.50,15/11/2023,50
1030,175,8059.79,2023-11-09,47
1031,827,7731.80,08-08-2021,57
1032,967,7672.08,26/12/2021,35
1033,829,2321.28,2021-07-06,18
1034,117,1438.77,"Aug 20, 2020",79
1035,328,673.07,2021-09-26,22
1036,26,5230.55,2022-04-16,13
1037,581,1883.68,14/04/2021,56
1038,186,3458.09,2022-03-19,1
1039,886,2186.53,2021-09-13,33
1040,704,8268.60,17/03/2021,24
1041,630,5856.76,08-03-2023,73
1042,742,6033.30,03-02-2021,78
1043,386,4927.34,06-27-2021,12
1044,362,4697.46,2020-07-22,46
1045,429,1823.06,2023-12-13,35
1046,294,3299.76,12-17-2022,55
1047,88,8616.48,2021-11-10,29
1048,883,6740.78,02-02-2023,33
1049,463,9497.40,26/08/2023,11
1050,6,1503.25,"Sep 27, 2020",19
1051,823,6150.39,2020-09-06,67
1052,859,7406.50,2021-07-30,14
1053,143,3551.34,"Jan 15, 2022",4
1054,1004,4118.07,2021-03-27,60
1055,1061,5786.21,2021-06-10,32
1056,829,1146.48,10-03-2022,54
1057,556,1590.62,2023-01-05,46
1058,603,5194.28,08-02-2021,73
1059,528,1767.88,2021-06-20,74
1060,243,3573.87,26/03/2020,39
1061,902,4558.85,04-28-2021,38
1062,1123,9326.02,2022-10-10,29
1063,565,7690.28,15/11/2020,22
1064,199,2397.90,2023-12-18,15
1065,1176,5899.14,2021-05-22,31
1066,1110,5581.01,04-23-2021,4
1067,136,7076.76,"Mar 06, 2023",42
1068,934,605.13,01/01/2020,34
1069,921,9182.77,2021-08-26,6
1070,758,3702.26,01-17-2022,22
1071,152,9223.39,09/09/2023,76
1072,835,3157.25,2021-01-06,36
1073,895,5317.99,2021-04-24,9
1074,388,2622.57,10/03/2023,78
1075,527,1106.58,05-05-2023,29
1076,560,1978.91,2022-07-28,5
1077,936,7108.66,10/02/2023,35
1078,364,4302.02,2020-08-31,70
1079,224,3036.42,05/08/2023,73
1080,1106,7458.75,09-01-2022,53
1081,557,9541.83,2022-11-14,15
1082,379,6672.12,09-04-2023,6
1083,553,301.94,10/08/2023,39
1084,861,1907.32,2022-05-03,6
1085,497,2322.19,04/02/2022,1
1086,1069,7164.82,18/08/2023,11
1087,378,348.60,2020-07-03,43
1088,245,5303.48,2021-12-13,61
1089,789,5495.26,2020-01-01,51
1090,1033,1324.68,12-19-2022,49
1091,560,1398.06,2023-11-30,47
1092,595,8408.81,"Aug 13, 2021",37
1093,486,1817.94,2020-07-07,33
1094,506,2838.89,06-05-2021,32
1095,1077,2911.09,04/08/2023,46
1096,813,5674.93,2021-07-18,32
1097,250,2398.90,11/01/2023,76
1098,1108,1152.76,2021-01-20,74
1099,310,4273.86,2021-05-26,19
1100,978,7909.87,08-17-2023,12
1101,688,2266.37,2022-12-24,7
1102,5,1524.22,07/09/2021,40
1103,695,3834.70,2023-12-12,49
1104,65,2121.31,2021-07-20,51
1105,130,4247.64,2022-12-30,27
1106,1017,5739.38,"Nov 08, 2021",30
1107,936,1987.33,02-27-2021,27
1108,344,9462.33,2022-06-17,59
1109,977,2705.21,2022-03-22,49
1110,634,1775.70,11-18-2020,46
1111,974,1162.95,22/04/2021,44
1112,113,7475.71,02/07/2021,22
1113,903,1175.82,09/06/2023,61
1114,206,1905.36,06-16-2022,71
1115,522,7951.63,23/12/2023,44
1116,278,9580.81,29/03/2022,39
1117,1139,1425.23,08/07/2022,45
1118,967,8093.06,06-16-2023,14
1119,1071,2796.41,2020-05-24,36
1120,1091,1430.27,"Jul 26, 2021",37
1121,289,7924.62,09-14-2022,68
1122,155,6373.76,24/01/2022,57
1123,849,1412.07,"Oct 29, 2021",69
1124,982,1098.43,11-30-2021,68
1125,947,7262.39,2021-04-21,48
1126,312,6655.27,30/01/2022,27
1127,17,944.02,2020-10-05,30
1128,667,5033.97,01/03/2020,42
1129,133,5217.48,21/07/2022,80
1130,64,3656.38,06-21-2022,36
1131,627,2151.89,02-03-2020,43
1132,833,5382.86,2020-07-29,70
1133,212,2412.78,02-25-2020,4
1134,645,2956.58,11/12/2021,16
1135,1191,7175.27,09-21-2022,32
1136,395,4699.16,06-10-2021,55
1137,186,8416.37,2020-05-19,39
1138,31,7691.66,10/01/2020,27
1139,346,3336.61,22/06/2021,34
1140,635,2665.57,2020-05-04,68
1141,627,1096.48,2023-09-20,30
1142,1156,6509.93,08-07-2021,4
1143,213,6200.59,2020-11-23,36
1144,214,7081.26,2023-12-06,34
1145,298,1829.39,11-19-2022,18
1146,241,3534.82,2022-03-22,38
1147,600,2586.31,12-14-2020,46
1148,829,3252.98,18/06/2022,78
1149,916,8528.76,16/06/2023,68
1150,181,2944.40,12-12-2023,68
1151,478,4902.58,04-21-2022,28
1152,369,3099.36,09-07-2021,75
1153,235,2623.01,2021-10-07,3
1154,111,641.07,11/11/2021,14
1155,963,2321.48,12/10/2021,20
1156,89,2349.24,2023-09-11,43
1157,1154,1245.25,23/02/2023,33
1158,316,4686.76,10/01/2020,23
1159,60,3952.35,04/12/2020,52
1160,870,5794.94,05-01-2020,22
1161,403,5813.33,01-04-2022,55
1162,711,1813.53,2022-03-13,76
1163,340,6048.84,"Jul 16, 2020",65
1164,1031,2479.70,2020-04-28,14
1165,680,4256.06,"Oct 06, 2023",41
1166,1037,4221.74,11/10/2020,38
1167,780,9392.74,2021-11-04,68
1168,1013,4897.68,18/05/2021,43
1169,365,1314.50,03-02-2023,51
1170,287,6312.94,2023-05-13,22
1171,255,8942.50,03-29-2021,68
1172,949,3414.14,"Dec 30, 2023",66
1173,256,6593.38,2022-06-27,31
1174,1106,7947.33,04-01-2021,63
1175,811,7332.22,01/10/2022,4
1176,514,8157.21,08-28-2023,51
1177,395,5496.88,2020-08-07,49
1178,535,1170.07,18/09/2020,46
1179,1154,8906.33,09/05/2020,22
1180,1158,8969.06,2022-07-10,39
1181,243,7698.60,22/08/2020,47
1182,764,5476.59,2022-11-27,61
1183,290,1645.23,11-03-2020,67
1184,166,1320.54,2021-07-01,66
1185,189,3559.25,2023-09-21,34
1186,238,3605.04,01-04-2023,62
1187,467,9338.05,10-19-2023,4
1188,1004,935.12,"Jul 28, 2020",35
1189,956,975.34,02-28-2022,24
1190,414,7585.56,11-08-2022,30
1191,238,350.32,29/04/2023,19
1192,1027,7172.24,2023-12-01,19
1193,461,5798.30,2021-10-06,42
1194,420,7991.79,10-26-2022,62
1195,18,8401.63,11-02-2022,65
1196,24,9264.23,2023-12-27,25
1197,570,9243.06,2022-02-15,13
1198,41,6644.35,07-21-2023,5
1199,1073,6485.94,2022-09-10,6
1200,885,3281.15,2022-01-22,25
1201,642,2051.00,2020-07-21,44
1202,2,9018.36,2021-05-04,33
1203,241,1340.01,01-03-2023,22
1204,885,8336.76,12-30-2021,8
1205,127,6756.46,01-28-2023,22
1206,1026,5785.17,03-21-2023,48
1207,100,6777.02,13/07/2021,23
1208,810,1455.29,2022-07-19,25
1209,808,7005.50,"Nov 09, 2022",49
1210,1143,3993.50,2021-09-21,12
1211,807,5619.61,2023-05-07,14
1212,838,7206.31,13/01/2022,57
1213,113,2910.30,08-28-2022,26
1214,296,8676.17,11-28-2022,37
1215,840,3913.61,2022-03-14,72
1216,91,5200.32,08/07/2021,36
1217,904,266.98,2022-03-18,35
1218,66,7151.45,12-15-2021,53
1219,723,2231.32,22/02/2023,9
1220,178,563.56,06-16-2021,74
1221,747,5535.37,2020-12-15,2
1222,89,1760.44,2021-03-30,34
1223,69,2347.32,02-13-2020,45
1224,518,2666.46,18/03/2022,59
1225,265,3241.48,"Jul 22, 2021",33
1226,601,9186.03,28/08/2020,17
1227,248,7282.13,"Sep 21, 2020",57
1228,36,6508.71,01/12/2021,62
1229,400,9582.96,"May 16, 2023",65
1230,66,3713.84,06-02-2022,80
1231,1125,8526.07,2022-11-10,34
1232,276,8681.06,10-03-2023,51
1233,998,9280.10,05/05/2020,46
1234,540,3280.96,20/02/2023,70
1235,751,8663.94,01-21-2020,1
1236,627,6782.76,12-13-2021,22
1237,554,6230.00,03/09/2020,45
1238,794,5638.15,11-07-2021,15
1239,739,4895.64,09-17-2022,13
1240,482,6866.46,23/08/2021,29
1241,855,397.19,11-13-2020,65
1242,310,9102.90,"Jul 06, 2023",54
1243,810,5680.98,14/07/2020,10
1244,645,4466.86,21/12/2023,74
1245,838,9127.71,2020-02-27,9
1246,908,9213.72,2023-02-12,30
1247,261,9269.09,05-23-2023,62
1248,274,6714.39,09-13-2022,78
1249,621,7347.68,05-16-2021,40
1250,838,8875.93,2023-06-26,61
1251,258,1307.61,13/09/2023,68
1252,196,2380.25,17/08/2021,65
1253,483,9219.86,2023-04-28,39
1254,1155,369.02,2020-12-11,25
1255,43,6854.33,2023-06-28,55
1256,125,925.12,06-18-2020,29
1257,481,2441.29,10-04-2022,80
1258,17,3953.04,07/02/2022,76
1259,731,4534.25,04-03-2021,71
1260,413,6912.54,07-25-2023,69
1261,399,7684.85,2021-05-26,34
1262,866,9191.53,2020-08-14,29
1263,623,5824.27,2023-06-18,78
1264,536,5986.40,01-16-2020,34
1265,826,8872.39,"Dec 09, 2023",51
1266,437,813.19,07-26-2021,19
1267,69,3709.14,2023-01-14,51
1268,400,885.84,2023-01-24,60
1269,1075,7764.35,2021-09-19,4
1270,658,5626.44,07-15-2022,2
1271,1072,792.74,"Jan 15, 2022",39
1272,119,1574.78,"Nov 16, 2020",42
1273,55,2376.92,13/06/2021,37
1274,233,8446.97,2023-03-18,61
1275,1170,2236.28,13/03/2020,73
1276,217,363.72,30/12/2020,80
1277,167,3316.10,2023-06-19,62
1278,822,3529.55,01-05-2020,48
1279,216,3193.48,07/11/2021,72
1280,852,6997.85,12-01-2020,36
1281,866,8622.51,2023-07-31,65
1282,553,1606.12,2021-03-21,14
1283,1118,2026.27,2021-06-20,4
1284,776,8173.97,15/02/2023,44
1285,446,5871.99,31/05/2022,18
1286,840,7806.57,12/07/2020,7
1287,574,4097.04,09-18-2020,44
1288,218,2389.17,2021-01-21,49
1289,163,6762.83,07-16-2023,48
1290,844,7047.47,21/02/2023,4
1291,470,717.47,"May 09, 2023",42
1292,928,5278.27,12/06/2021,36
1293,690,3832.34,"Sep 10, 2021",61
1294,682,9545.57,2022-04-02,57
1295,666,7285.54,01-06-2021,41
1296,144,4386.61,19/02/2021,21
1297,718,7051.13,06-13-2021,11
1298,67,2459.03,2020-01-01,17
1299,811,5643.72,"Nov 15, 2021",49
1300,376,5187.74,04/12/2023,75
1301,640,1565.22,06-12-2020,53
1302,481,4901.57,2020-09-14,43
1303,928,5735.19,2020-04-01,77
1304,1034,6539.97,04-10-2021,47
1305,579,993.17,2022-05-16,27
1306,624,1630.55,05/10/2020,49
1307,412,9598.11,14/10/2023,62
1308,657,7300.34,09-06-2022,34
1309,901,6096.95,21/06/2021,38
1310,728,9494.02,"Jan 16, 2021",8
1311,955,1791.18,2023-10-18,24
1312,215,1086.68,09/10/2023,59
1313,721,3740.65,"Nov 27, 2020",74
1314,1169,1388.93,07-12-2022,79
1315,263,8750.52,2022-03-29,7
1316,1152,2630.59,24/11/2021,45
1317,944,425.98,15/04/2023,11
1318,759,3494.16,2023-07-26,79
1319,1044,5023.56,2022-11-10,73
1320,290,9132.63,"Feb 26, 2022",4
1321,594,2285.84,"Feb 26, 2023",38
1322,747,6645.94,10-09-2021,62
1323,1025,5077.39,2020-07-30,75
1324,219,6447.10,06/11/2020,9
1325,1000,5380.67,2022-12-19,3
1326,1011,4785.37,2022-08-29,18
1327,520,8602.21,24/05/2021,58
1328,711,5684.99,2023-10-13,63
1329,977,5002.79,"Sep 30, 2022",77
1330,842,7965.94,2020-03-31,41
1331,1098,3803.47,16/06/2022,78
1332,1063,9159.46,2023-08-06,17
1333,873,9224.92,08-03-2022,2
1334,91,1852.72,2023-03-26,3
1335,779,947.35,"Jun 10, 2023",6
1336,664,6780.22,07/09/2023,38
1337,819,3533.58,2021-03-25,76
1338,164,6167.33,08-05-2022,62
1339,438,600.37,04-09-2022,24
1340,1054,558.10,10-07-2020,16
1341,364,3881.36,2023-11-08,30
1342,946,4712.78,16/01/2023,69
1343,609,3803.25,09-14-2021,34
1344,588,4048.96,11-19-2020,26
1345,1057,2006.62,31/01/2022,17
1346,1031,6232.87,10-11-2022,29
1347,640,5016.33,29/03/2023,9
1348,782,8157.07,2021-08-05,61
1349,541,3753.51,2023-06-02,28
1350,14,3072.31,2022-01-19,17
1351,586,9309.64,"Jul 14, 2022",23
1352,5,6971.49,2020-10-13,40
1353,406,1365.81,01-15-2023,47
1354,46,3626.27,05/11/2023,42
1355,1131,1412.63,2020-11-21,31
1356,839,6393.05,11-01-2020,41
1357,1028,1221.71,21/11/2020,20
1358,1052,9048.25,2023-10-31,45
1359,110,4112.33,03-29-2023,47
1360,341,8124.56,09-18-2022,34
1361,59,9287.98,2021-08-28,37
1362,658,9490.27,2022-02-19,45
1363,747,2689.79,2023-04-29,2
1364,123,6839.53,06-10-2022,53
1365,235,3395.88,09-13-2023,4
1366,55,2065.98,22/03/2020,75
1367,518,1161.41,2023-03-06,9
1368,1130,3470.74,01-17-2023,71
1369,757,7124.42,23/09/2023,18
1370,1184,4323.70,23/08/2022,49
1371,284,526.26,04-05-2020,22
1372,1139,7957.27,2023-05-24,77
1373,998,1615.89,06-22-2021,30
1374,246,8689.11,02/09/2021,4
1375,1031,2595.65,2022-08-29,31
1376,1112,4067.33,14/08/2022,20
1377,166,2170.78,2021-05-10,64
1378,537,8314.93,2020-05-05,69
1379,970,2979.25,"May 21, 2022",23
1380,791,4451.80,2021-06-02,29
1381,846,7955.14,2020-01-17,27
1382,754,3013.82,29/09/2022,52
1383,343,7599.21,11-30-2023,23
1384,820,7203.53,04-12-2021,32
1385,220,9484.88,21/12/2022,6
1386,287,7750.98,2020-08-01,68
1387,271,3261.15,"Jan 19, 2020",47
1388,1046,5675.18,2021-02-25,51
1389,482,8063.58,2021-04-12,24
1390,228,1934.06,2020-09-10,51
1391,97,1396.70,2021-02-20,47
1392,1,6516.30,2022-03-11,37
1393,93,1426.14,2022-10-05,9
1394,233,8183.65,2021-08-11,45
1395,462,8053.09,"Sep 29, 2023",67
1396,972,7889.48,08-23-2020,60
1397,77,2484.66,13/02/2020,39
1398,878,3487.29,2023-05-23,25
1399,265,662.99,2020-05-05,33
1400,431,7829.82,08/01/2021,19
1401,1198,7129.13,"May 18, 2023",14
1402,947,7572.36,11-04-2021,7
1403,435,7174.19,04-24-2021,57
1404,820,6150.77,2021-11-07,59
1405,1104,8729.51,11-22-2022,15
1406,556,8013.60,09/07/2023,17
1407,1139,2956.16,14/11/2022,36
1408,433,3660.12,2021-11-27,13
1409,666,5945.44,2023-03-25,48
1410,669,604.17,24/08/2020,38
1411,238,7805.53,26/11/2020,69
1412,472,552.28,2023-06-22,11
1413,323,8596.45,2020-06-29,79
1414,767,1872.51,2022-08-13,62
1415,717,6683.30,2021-03-10,70
1416,638,3060.86,2022-11-27,66
1417,1135,2509.27,27/05/2023,79
1418,697,9433.32,14/08/2023,8
1419,427,762.20,"Aug 27, 2022",11
1420,1086,3695.51,2020-09-30,41
1421,740,5019.20,"Feb 26, 2023",76
1422,242,8885.56,12/09/2023,33
1423,734,798.15,2021-05-02,58
1424,888,1688.89,2023-09-12,69
1425,1181,2662.27,02-17-2023,46
1426,553,677.75,2022-05-03,77
1427,44,5720.93,2023-06-15,71
1428,119,970.31,17/08/2020,25
1429,534,3891.23,08-06-2021,46
1430,389,6798.06,26/08/2022,45
1431,712,2084.72,2022-05-13,62
1432,1125,1924.15,"Nov 19, 2020",41
1433,1031,9074.68,"Feb 14, 2023",24
1434,732,3737.75,2020-05-01,35
1435,1077,9088.93,2020-03-29,7
1436,680,7281.13,11-23-2021,80
1437,134,1344.32,2021-02-08,72
1438,716,6716.69,2020-10-18,9
1439,374,9471.52,09-16-2021,64
1440,799,4774.33,02-24-2023,69
1441,611,5800.53,11-01-2022,75
1442,1134,2400.33,2021-07-29,42
1443,561,8119.53,2021-08-01,69
1444,1043,2988.25,"Nov 29, 2020",75
1445,609,2333.19,25/07/2021,75
1446,1082,363.71,2022-01-10,38
1447,1098,7955.73,09-24-2022,37
1448,921,3359.66,06/08/2022,66
1449,67,7563.76,10-18-2020,15
1450,712,6265.27,2023-11-27,26
1451,1200,7100.25,2020-12-15,59
1452,1098,3888.51,2023-07-13,36
1453,89,5996.85,09-14-2022,51
1454,772,5882.67,20/03/2023,71
1455,855,7666.00,2021-05-07,29
1456,201,9143.72,09-21-2021,43
1457,406,3601.88,2023-10-25,17
1458,465,4341.68,11/08/2022,7
1459,224,5376.40,2021-04-29,47
1460,161,5676.98,05/09/2022,10
1461,124,6544.17,11-26-2022,56
1462,934,2765.15,12-06-2022,49
1463,37,1649.86,03-07-2020,15
1464,712,8849.28,10-09-2021,68
1465,953,7512.00,12-03-2022,61
1466,489,2804.30,2022-03-02,60
1467,862,9210.82,03-07-2020,39
1468,986,4710.28,2021-09-07,80
1469,312,4533.93,22/03/2023,67
1470,852,2618.36,10-14-2020,73
1471,136,1174.11,2023-08-10,46
1472,1024,3044.67,2023-07-11,34
1473,871,5786.13,01/08/2021,78
1474,1032,5920.97,2023-01-19,56
1475,458,7523.33,01-09-2021,9
1476,987,8815.62,03/08/2021,79
